14,0,0
18,0,0
6,0,0
3,0,1
3,0,0
4,0,0
4,0,0
12,0,0
10,0,1
23,0,0
10,0,0
15,1,0
3,0,1
31,18,1
30,6,2
17,0,1
17,14,2
82,0,1
33,0,3
88,3,8
64,8,5
148,2,6
112,4,13
121,14,7
150,9,12
117,38,8
229,8,25
210,63,12
187,20,17
221,9,22
352,12,11
346,30,18
236,36,9
285,5,7
120,31,7
327,34,10
552,142,12
466,65,9
552,150,19
431,67,18
778,51,14
390,117,18
811,119,22
440,112,19
522,94,27
728,106,31
597,205,32
583,180,27
1008,106,26
790,121,36
678,115,27
1567,350,35
984,354,34
1233,275,34
1216,207,43
1089,169,37
1165,330,48
1943,399,53
1230,587,36
1026,339,53
1495,422,54
1602,542,44
1576,475,49
1606,524,67
2347,600,63
2005,749,51
2078,1202,76
2161,679,65
2345,1408,64
2940,857,63
2608,821,60
3041,1196,58
2436,1186,60
2091,1168,97
2190,964,105
2598,698,85
2682,8381,116
2940,1084,99
2487,1248,89
2358,779,76
2287,1225,103
2560,996,122
2933,1352,123
2436,1466,139
2739,2243,120
3007,1924,91
2554,1661,109
2258,1664,120
3254,1877,149
3607,1562,152
3493,1718,127
3427,1550,113
3390,1632,120
2786,5071,178
2701,1802,1409
3307,1315,114
3752,1672,100
3827,1935,142
3874,1380,91
3870,1591,186
3721,1962,113
3214,1925,248
3889,4161,208
4842,3661,192
5024,2362,175
6368,4430,167
5493,2330,156
5257,2385,181
4878,1951,245
5537,2243,198
6328,8018,125
6364,3515,198
7074,3395,295
6555,3658,151
5368,3522,204
5134,3296,224
6603,4634,198
6875,4067,219
7862,5366,226
8139,4360,223
7827,3340,173
6497,4182,193
6741,4500,213
7975,3606,233
8641,5527,266
8308,2217,258
8348,5306,144
9518,3906,258
8240,5460,176
8336,7188,246
10576,5552,280
9895,6484,298
9615,5714,278
9251,7227,257
9431,6044,267
7924,8706,227
7717,10333,282
9211,7478,298
11147,8860,266
10320,7543,265
9601,10725,322
9509,9926,260
8968,10221,266
7760,12326,300
10309,6165,334
11514,10854,316
10483,10906,300
12822,11081,275
12248,13348,390
9181,6711,293
11088,10014,256
12712,13408,344
11813,9115,413
12608,10484,364
12020,6844,322
11111,8837,288
8493,11391,228
11119,9356,422
13165,9011,346
14647,12243,326
14161,11749,339
14492,9241,297
10441,8157,258
11015,14219,212
10425,12300,329
14888,7637,295
14857,9136,355
14427,11607,331
16286,11541,328
16408,7690,296
11852,11158,184
15765,10978,320
17433,13959,292
18105,13988,391
19218,13289,378
20800,10801,312
23350,7826,328
16429,14922,423
20131,13234,380
23577,13906,380
23446,14253,495
24886,14308,442
22084,13489,391
22543,11549,416
17066,15789,363
20482,19423,515
23365,17559,474
24619,19522,468
21656,22078,440
20519,23501,425
20627,26408,455
15738,32007,344
18390,20206,392
21029,19476,479
19164,17184,459
17794,19592,416
20419,23644,430
18056,13565,380
11921,19932,180
14976,19212,430
18317,19163,481
16476,16104,394
15591,13294,424
14348,16835,278
12548,15048,326
10244,12982,263
12258,17141,370
14578,16715,355
13395,15575,358
12134,17323,302
11416,26440,308
10792,10461,305
7089,15656,169
8522,15356,187
10552,19517,158
10226,13714,337
11447,13885,306
10259,14238,463
9060,11204,150
5984,15069,125
8151,7429,213
8142,23371,180
7539,16177,198
7347,13247,184
6417,10004,137
6059,5648,112
3645,9905,84
5363,7836,115
6738,8430,91
5902,7883,156
6190,8241,127
5548,7303,74
5369,3726,113
4009,10225,104
4909,6973,120
5505,8728,300
5246,11277,256
6870,11060,161
3959,6748,150
5585,8232,125
3277,0,85
3791,10769,110
4907,9164,125
4496,7809,122
4132,4543,127
4237,2707,105
2544,3065,60
2535,3001,60
2732,5123,68
5011,6608,100
5535,5860,154
5640,6945,155
5760,4088,62
5753,4060,50
4153,3729,30
5439,4086,30
6159,4844,65
6406,4815,65
6185,4089,85
5965,3937,88
5544,4362,85
3837,4196,80
4930,6290,95
3350,3796,111
5182,8066,115
5229,6776,127
4922,5834,95
4757,7486,40
3075,7345,40
4026,6365,53
4981,5111,75
3824,5008,70
4268,2774,87
4259,3949,80
3717,3083,70
2949,4610,60
3442,4395,70
-5914,3887,95
3880,4358,65
3994,4467,75
3940,3119,74
3811,2064,98
2834,6053,55
3106,4122,75
3913,7620,93
3580,3171,89
3431,1427,71
2854,1526,60
3314,2124,66
2498,4501,50
3018,5572,68
3537,4913,90
3509,3612,58
3524,4279,59
3218,2110,51
3282,2064,35
4875,10362,29
3160,2828,64
4382,2570,66
3729,3350,72
3693,2890,73
3581,2401,57
3558,2302,34
2438,4286,40
2936,3282,50
3556,3009,70
3579,3309,70
3145,3500,45
2910,3039,52
3081,2342,50
1924,3854,35
2294,4516,50
3015,4589,59
2886,3980,52
2779,3419,50
2697,3694,56
2752,1743,45
1842,3080,30
2405,2106,47
2171,2556,32
2889,3181,50
2771,2613,56
2630,1535,42
2585,1670,40
1948,3289,27
1927,4011,30
2992,7030,30
2736,5339,46
2628,3513,40
2768,1739,25
2673,1622,30
2216,3423,15
2515,2554,35
3451,2421,30
652,6107,25
3670,2422,36
3611,1773,38
4092,1355,40
3365,3105,23
3663,2700,39
4787,3853,40
5427,2543,38
6112,2159,44
6281,2567,40
6971,2417,35
5210,5035,18
6218,5869,51
8807,2772,80
8702,3744,56
8333,4936,48
8623,3648,51
8293,3753,62
6397,5754,30
7863,6332,54
9855,6559,42
8998,6135,60
10216,6467,53
10187,6080,47
11141,6013,38
8744,9068,22
9927,12182,56
13659,9913,54
14317,7193,57
15817,11344,56
15602,7467,88
16620,8861,50
15051,10671,48
17864,9510,87
23179,9138,84
25833,12174,58
25681,14400,70
27126,13588,92
30535,11314,99
24645,19463,58
28699,13165,132
31855,15098,95
35952,20444,111
36902,17019,112
35726,14523,166
40414,17874,108
31643,20854,102
27918,23820,139
39544,23600,227
43183,32641,249
47913,24126,481
49447,37821,277
57074,27508,222
47288,26252,155
55469,34256,297
59907,30296,322
56286,36130,376
58993,45391,301
55411,53005,309
63294,34008,349
51751,52312,258
60212,31624,281
58952,39624,278
61695,53335,349
63729,45335,398
67123,56783,419
68631,45654,503
58924,52412,351
62097,54224,519
67468,54985,568
67013,62298,568
66836,74045,773
67160,63818,676
66191,61450,832
48700,71736,524
66358,67752,895
63309,61181,1035
66159,68537,771
62919,69710,828
63282,61326,802
56647,51356,669
48621,59500,567
51880,65934,891
57640,57006,920
62194,63842,853
54022,37386,898
56578,82266,864
48401,60226,572
37236,61607,549
40956,71966,793
46781,58805,816
42582,54535,850
39923,53249,695
34848,59073,960
34389,59318,974
26616,48211,1000
28438,52898,1291
34031,51457,594
29911,47371,984
29644,44493,1263
26133,40294,682
26672,29177,1320
22122,42320,592
24136,36176,1137
24752,23065,992
21273,34370,884
20740,31671,973
20295,31964,832
18600,22532,814
15077,33000,500
14123,35949,854
15169,29270,553
15229,25617,643
14152,20852,1377
13659,21776,741
12557,14433,618
10219,21081,340
10891,16577,702
10989,16379,661
12207,11449,1915
11766,8104,2619
10697,14910,1966
10442,7504,2771
8129,14732,1592
7652,15176,1458
10107,10567,1236
9830,5890,636
9798,14347,648
8912,10373,682
9361,9101,605
6270,13758,352
8470,9043,482
10066,11032,508
9844,9371,556
9604,10138,511
9812,8752,511
9974,8562,405
6727,10812,287
8085,8623,231
9771,10353,141
9195,8634,252
8753,8385,156
9489,8395,371
9336,3378,306
6740,13027,106
8418,10548,395
9558,8899,326
9083,8815,439
8992,10458,738
8296,6026,494
8535,6013,350
7603,15277,146
7243,10978,196
8602,6067,170
8010,7391,170
7761,13452,167
8172,8950,124
9000,5756,180
6017,13051,66
9389,7510,3656
8159,7839,165
7302,7756,120
6753,5979,167
6269,7332,224
6843,5212,123
4877,11077,53
6258,12645,254
6857,6105,286
7242,11032,190
6600,7431,231
6959,7467,225
6479,4110,157
4869,8429,90
6005,6799,177
6126,7436,195
9026,6718,120
5539,5859,187
6061,9356,128
5508,4895,151
4505,7568,68
5609,7720,137
5560,6944,163
6388,8390,208
6686,5861,158
5787,5352,179
4797,3710,130
4145,5811,100
4408,5424,116
5132,8196,158
5225,5557,154
4365,6384,105
4575,5914,145
4141,4780,145
3643,6795,105
4355,4240,288
5031,4380,216
5108,4736,159
4654,3301,170
4831,4455,126
4666,3510,131
3741,4696,52
4196,4688,104
4456,4430,183
4342,4755,55
4313,4360,92
4130,2506,64
4057,5916,67
3626,5988,37
3898,3581,86
4174,4155,65
-10847,-13255,55
4154,4524,44
3075,3056,35
3623,2972,46
2740,3233,27
3530,3685,52
3783,4364,56
3595,3240,45
3586,4410,67
3391,3841,80
3413,8326,49
2583,3836,28
3131,4021,70
3608,4285,48
3320,4050,61
3286,3933,51
3276,3723,58
3206,3292,36
-2563,-1779,32
2844,3029,60
3187,3253,49
3063,3198,56
3105,3164,50
2696,3062,49
2692,2716,40
3165,5389,27
2401,2840,39
2876,2763,90
2681,2413,49
2620,2943,59
2486,2446,44
2294,1823,28
1736,3033,36
2069,3616,43
2219,3139,49
2384,2343,35
2149,1898,29
1553,1682,26
1715,2680,29
1485,2078,27
1638,2791,49
1825,2879,21
1573,2968,39
1632,1744,40
1701,1781,33
1410,1520,18
889,1586,12
1201,1370,32
1485,4947,38
1418,2112,36
1338,1584,36
614,2148,26
1172,1399,20
