0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
1,0,0
5,0,0
9,0,0
7,0,0
11,0,0
7,0,0
0,0,0
6,0,0
9,0,0
22,0,0
27,0,0
0,8,0
9,0,0
6,0,0
5,2,0
1,12,0
2,7,0
26,28,0
7,27,0
10,4,0
4,0,0
2,15,0
14,0,0
0,6,0
5,16,0
3,13,0
10,3,0
69,0,0
50,0,0
17,7,0
8,12,0
16,2,0
16,2,0
28,0,0
36,4,0
8,0,0
42,14,0
34,15,0
4,31,0
24,0,0
27,3,0
35,12,0
19,60,0
13,1,0
16,0,0
59,0,0
16,9,0
26,14,0
71,13,0
51,6,0
6,2,0
14,43,0
40,14,0
22,27,0
10,13,0
33,39,0
9,1,0
54,1,0
90,44,0
65,7,1
50,4,3
50,8,0
46,20,1
75,8,-1
53,18,0
53,30,0
127,10,0
138,5,0
104,8,0
194,9,0
276,2,0
93,26,2
82,134,0
77,5,1
31,69,0
93,11,1
230,69,0
20,12,-1
87,128,0
50,26,0
154,59,0
18,123,0
54,101,0
61,108,0
65,134,0
38,42,0
25,215,0
36,153,0
16,92,1
51,128,0
28,102,0
38,215,0
26,0,0
6,124,0
21,115,0
46,58,0
71,109,0
28,41,0
53,133,0
14,22,0
49,101,0
41,37,0
21,68,0
50,77,0
42,178,0
25,54,0
130,48,0
261,5,0
310,10,0
118,31,0
19,61,0
131,14,0
