0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
1,0,0
2,0,0
3,0,0
0,0,1
2,0,0
0,0,0
1,0,0
5,0,0
3,0,0
3,0,0
1,0,1
15,3,1
0,0,0
16,0,0
0,0,0
0,0,0
27,7,0
0,0,0
11,3,0
8,0,2
4,3,0
13,0,0
10,0,0
8,3,2
18,10,0
38,7,0
23,1,0
18,5,3
24,9,0
32,4,2
23,7,0
29,4,0
53,7,3
31,0,0
33,6,0
58,24,3
57,0,0
40,2,2
38,0,0
48,4,2
28,10,0
33,5,11
37,15,8
127,12,7
276,-19,74
61,86,11
85,46,7
112,1,4
92,31,7
130,27,9
108,49,11
153,45,14
124,82,5
110,113,8
117,90,9
87,66,8
84,61,10
115,63,7
101,67,6
147,47,6
137,68,6
142,62,3
94,57,6
135,28,6
127,60,4
208,58,3
149,75,6
193,72,5
183,92,6
344,90,6
277,107,7
317,195,7
371,187,8
271,149,8
396,104,10
340,170,10
368,188,10
427,144,11
435,207,17
449,184,13
426,162,9
372,155,10
343,159,17
440,209,10
476,218,9
454,336,12
389,518,12
407,434,10
415,534,10
391,505,11
435,468,12
355,302,11
441,562,11
414,432,15
413,390,14
370,531,11
445,484,11
475,488,15
542,345,10
521,254,13
572,404,10
624,526,14
652,411,15
611,398,15
649,509,16
669,534,18
743,595,19
895,545,21
861,524,22
850,555,25
986,501,23
1088,535,27
1198,522,26
1344,611,26
1560,622,26
1435,632,24
1390,718,24
1589,749,20
1690,735,23
1894,838,26
2198,1286,27
2278,1344,36
2282,1535,35
2261,1617,35
2291,1615,39
2436,2006,34
2216,1873,35
2404,2125,42
2341,2097,40
2112,2166,39
2134,2105,38
2294,2094,41
2434,2140,46
2496,2118,45
2589,2143,48
2739,2213,49
2716,2088,53
2752,2066,54
2816,2078,61
2954,2061,56
2912,2037,52
2949,2064,51
2939,1996,54
2905,3208,41
2931,3067,49
2936,2725,54
2997,2497,56
3035,2572,60
3074,2647,58
3066,2935,51
3080,2932,45
3175,2987,55
3169,2973,53
3197,3126,53
3245,3082,55
3232,3088,48
3274,3048,57
2967,3285,57
2964,3251,58
2974,3314,55
2997,3189,53
2982,3286,56
3012,3312,53
