0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,0,0
0,0,0
2,0,0
0,0,0
1,0,0
8,0,1
5,0,0
9,0,1
10,0,0
0,0,0
8,0,2
19,0,1
32,0,1
9,0,2
47,0,0
25,0,3
14,3,2
63,8,2
34,10,6
51,4,3
70,0,9
40,12,4
78,1,4
33,3,3
52,10,7
127,13,3
197,0,0
226,6,2
146,0,14
92,57,0
5,4,3
78,7,4
67,10,4
35,4,0
100,51,3
159,7,9
99,71,7
145,21,4
75,55,7
222,16,10
173,88,10
65,21,7
90,42,8
73,100,6
49,174,5
105,58,9
107,144,11
89,99,9
114,132,8
89,118,7
116,131,11
157,196,4
171,71,6
201,113,4
187,144,7
253,167,5
169,112,2
195,32,4
187,88,5
259,32,4
229,196,6
270,103,9
246,110,4
189,245,1
201,178,9
294,141,9
194,163,10
165,118,5
237,238,8
192,123,8
192,219,13
246,175,9
198,398,7
194,161,8
137,218,6
168,224,7
174,192,6
234,241,7
232,230,15
173,223,13
237,205,2
211,193,6
200,163,7
192,150,4
202,159,9
198,176,7
161,300,12
133,226,6
148,249,11
161,236,6
182,244,4
156,116,9
142,132,6
179,135,14
175,200,6
183,120,4
187,138,9
147,146,8
203,185,4
167,167,4
221,113,7
184,115,7
223,196,8
268,260,9
245,160,8
191,234,4
307,185,5
326,177,10
354,168,9
343,189,5
409,219,7
305,245,5
316,249,4
544,198,6
431,197,9
575,332,10
798,367,10
638,333,9
735,219,7
704,387,9
681,350,8
837,447,15
710,373,17
785,573,18
747,579,14
632,523,10
736,507,11
716,622,8
874,644,12
789,659,9
628,552,10
917,591,14
834,723,13
838,614,10
808,698,9
921,581,10
750,549,14
797,1315,12
652,650,17
830,838,17
734,719,16
859,732,15
868,667,19
866,654,19
843,922,18
870,643,15
1014,596,17
796,570,16
1019,948,13
1022,685,11
930,987,23
990,688,13
976,762,18
1142,1065,12
1147,987,14
1226,872,21
1263,991,23
1292,841,17
1379,1079,19
1064,936,17
1317,1207,24
1252,943,17
1442,1017,22
1558,1054,29
1532,1190,20
1525,1335,32
1424,1132,27
1672,1091,30
1658,1042,30
1636,1392,30
1694,1238,29
1885,1022,17
1864,1600,20
